idx,subject,small_correct,small_entropy,small_energy,small_carbon,small_logits,large_correct,large_entropy,large_energy,large_carbon
0,college_physics,0,0.67919921875,43.41796581625592,0.00687451125424052,"[24.640625, 31.34375, 29.171875, 28.0625]",0,0.421875,30.23057312094665,0.004786507410816553
1,anatomy,0,1.4140625,7.63257782548613,0.001208491489035304,"[29.78125, 29.890625, 31.3125, 32.1875]",0,0.1640625,15.250066242384461,0.002414593821710873
2,high_school_statistics,1,0.004695892333984375,8.034667090889558,0.0012721556227241798,"[30.90625, 26.640625, 39.28125, 29.90625]",0,0.095703125,23.17136597776268,0.003668799613145757
3,miscellaneous,1,0.10272216796875,5.5709727412854475,0.0008820706840368624,"[25.875, 21.875, 34.09375, 29.75]",1,0.1474609375,10.656506302483871,0.0016872801645599462
4,prehistory,1,0.50634765625,6.691140392269764,0.0010594305621093793,"[34.8125, 32.71875, 27.40625, 25.5]",0,0.0014801025390625,10.36851867705954,0.0016416821238677604
5,security_studies,1,1.0751953125,14.22015100957356,0.002251523909849147,"[32.375, 28.0, 32.875, 28.921875]",1,0.04345703125,32.78959253347977,0.00519168548446763
6,conceptual_physics,0,0.0160064697265625,5.953437089428311,0.0009426275391594825,"[32.03125, 25.5, 20.25, 19.1875]",0,1.4528632164001465e-07,12.100838930284594,0.0019159661639617273
7,marketing,1,0.0006198883056640625,5.858119962407815,0.0009275356607145707,"[25.375, 23.546875, 36.1875, 25.109375]",1,1.519918441772461e-06,13.211391040720601,0.002091803581447428
8,professional_law,0,0.828125,7.765597914376076,0.0012295530031095454,"[26.171875, 35.5, 29.828125, 34.375]",0,0.04443359375,21.56971712854614,0.0034152052120198055
9,jurisprudence,0,0.07403564453125,6.495830052706625,0.001028506425011882,"[25.375, 28.59375, 28.515625, 34.125]",0,0.0703125,12.537964573271523,0.0019851777241013243
10,moral_scenarios,0,0.39208984375,6.063586917415801,0.0009600679285908351,"[27.84375, 30.578125, 33.21875, 22.265625]",0,0.400390625,16.40711023624554,0.0025977924540722106
11,public_relations,0,1.5546875,6.171273018512129,0.0009771182279310871,"[29.75, 33.8125, 32.9375, 33.40625]",1,0.73046875,13.303421505919502,0.0021063750717705875
12,jurisprudence,1,2.6106834411621094e-05,6.8236956084055045,0.0010804184713308716,"[24.125, 23.890625, 25.421875, 39.4375]",1,0.326171875,13.131135301685793,0.0020790964227669173
13,management,1,0.004913330078125,5.4277632275623375,0.0008593958443640367,"[28.359375, 36.5625, 26.578125, 25.71875]",1,0.298828125,10.0703893761961,0.0015944783178977158
14,public_relations,1,0.55126953125,5.191757311247815,0.0008220282409475707,"[23.3125, 33.09375, 30.8125, 29.0]",1,0.62890625,17.072827009074338,0.0027031976097701034
15,professional_law,0,1.1806640625,14.851781482486217,0.0023515320680603173,"[27.046875, 27.984375, 28.78125, 30.28125]",0,0.056396484375,40.61381647465862,0.006430520941820948
16,college_physics,0,1.45703125,6.605426055161693,0.0010458591254006013,"[28.546875, 27.65625, 26.359375, 26.3125]",0,0.7734375,14.667302931747566,0.0023223229641933644
17,professional_psychology,1,0.0084991455078125,7.155173605057503,0.0011329024874674378,"[26.890625, 30.546875, 37.8125, 26.421875]",1,2.682209014892578e-07,12.573750606306126,0.0019908438459984696
18,professional_law,1,1.0634765625,14.959101093031427,0.002368524339729976,"[29.265625, 34.75, 35.53125, 32.3125]",0,1.2734375,33.699076060848014,0.005335687042967602
19,marketing,1,0.004856109619140625,5.653977072124712,0.0008952130364197461,"[22.6875, 23.9375, 33.0, 24.328125]",1,1.0356307029724121e-06,14.271219757119775,0.0022596097948772973
20,high_school_psychology,0,1.298828125,5.250158585640889,0.0008312751093931408,"[30.5625, 31.71875, 32.21875, 33.625]",0,1.0,14.083284555660335,0.002229853387979553
