idx,subject,small_correct,small_entropy,small_energy,small_carbon,small_logits,large_correct,large_entropy,large_energy,large_carbon
0,college_physics,0,0.365966796875,26.132780480362477,0.004137690242724059,"[25.421875, 30.078125, 26.390625, 26.125]",0,0.451171875,20.320986327834426,0.0032174895019071175
1,anatomy,0,1.498046875,2.4073398391405743,0.00038116214119725755,"[26.4375, 25.9375, 26.046875, 27.84375]",0,0.138671875,8.243295826911927,0.001305188505927722
2,high_school_statistics,1,0.53076171875,2.6870734258890154,0.0004254532924324274,"[33.0, 26.265625, 35.0, 25.984375]",0,0.1328125,3.995743011653423,0.0006326593101784586
3,miscellaneous,0,1.5654296875,2.372415350854397,0.00037563243055194613,"[33.9375, 25.1875, 34.0, 34.3125]",1,0.1142578125,5.911298667599757,0.0009359556223699615
4,prehistory,0,0.011016845703125,2.55579292417566,0.00040466721299447947,"[34.4375, 41.46875, 31.203125, 29.671875]",0,0.00141143798828125,11.335850073248148,0.00179484292826429
5,security_studies,1,1.4423828125,3.428815645508468,0.0005428958105388407,"[31.109375, 30.171875, 31.375, 22.4375]",1,0.045166015625,11.49968914180994,0.0018207841141199073
6,conceptual_physics,0,0.005157470703125,4.309538459755481,0.0006823435894612844,"[40.3125, 32.46875, 25.359375, 25.703125]",0,1.5273690223693848e-07,10.126106146723032,0.0016033001398978134
7,marketing,1,0.0003330707550048828,3.5088609858478113,0.00055556965609257,"[26.578125, 27.921875, 39.71875, 28.21875]",1,1.6391277313232422e-06,13.294431175231935,0.002104951602745056
8,professional_law,0,1.30078125,3.8005157584324474,0.0006017483284184707,"[23.234375, 27.796875, 26.359375, 26.453125]",0,0.053466796875,13.004843378923834,0.00205910020166294
9,jurisprudence,0,0.5400390625,3.6389818008989088,0.0005761721184756605,"[33.3125, 31.734375, 29.046875, 35.71875]",0,0.045166015625,10.090963364057243,0.00159773586597573
10,moral_scenarios,0,1.25390625,3.728725035235286,0.0005903814639122536,"[29.203125, 31.40625, 31.125, 23.109375]",0,0.259765625,11.784926647737624,0.0018659467192251237
11,public_relations,0,0.79296875,4.039005657471717,0.0006395092290996885,"[32.15625, 30.859375, 26.859375, 25.28125]",1,0.76953125,13.366854083150626,0.0021164185631655156
12,jurisprudence,1,nan,4.085540878362954,0.0006468773057408011,"[28.734375, 27.234375, 24.75, 43.375]",1,0.326171875,12.274317015667755,0.001943433527480728
13,management,1,0.01531219482421875,3.9779972294842207,0.0006298495613350016,"[30.015625, 36.75, 27.46875, 26.265625]",1,0.328125,10.264568501859904,0.001625223346127818
14,public_relations,1,0.046051025390625,3.821751328796149,0.0006051106270593902,"[24.328125, 33.3125, 26.703125, 27.515625]",1,0.76953125,10.697638788719972,0.0016937928082139955
15,professional_law,0,1.6181640625,4.459437537766994,0.0007060776101464406,"[29.25, 26.921875, 29.390625, 30.015625]",0,0.056640625,21.961111113555727,0.00347717592631299
16,college_physics,0,1.8779296875,4.835237984329462,0.0007655793475188315,"[26.5625, 27.453125, 26.46875, 27.234375]",0,0.68359375,20.321944209404293,0.0032176411664890134
17,professional_psychology,1,0.004947662353515625,5.4416089343130585,0.0008615880812662342,"[28.15625, 33.78125, 41.6875, 27.65625]",1,2.775341272354126e-07,19.12499753688276,0.003028124610006437
18,professional_law,0,1.2724609375,7.217322452142835,0.0011427427215892822,"[30.015625, 26.46875, 29.734375, 27.296875]",0,1.140625,17.02223229369521,0.002695186779835075
19,marketing,1,0.56640625,4.621559647798539,0.0007317469442347686,"[25.703125, 27.984375, 37.4375, 35.5625]",1,9.611248970031738e-07,11.140478772565721,0.0017639091389895724
20,high_school_psychology,0,0.12152099609375,4.276958737134934,0.0006771851333796979,"[26.328125, 26.4375, 26.625, 31.890625]",0,0.98828125,13.145826191050311,0.002081422480249632
21,high_school_us_history,1,0.0029125213623046875,4.324367575411996,0.000684691532773566,"[25.40625, 33.96875, 23.59375, 21.734375]",1,0.98828125,19.163505185462533,0.003034221654364901
22,professional_law,1,0.0007810592651367188,3.978329218491912,0.0006299021262612194,"[37.28125, 25.84375, 26.390625, 26.453125]",1,9.220093488693237e-08,10.31607280932367,0.0016333781948095808
23,prehistory,0,1.556640625,4.031699318602682,0.0006383523921120913,"[28.125, 30.46875, 28.90625, 29.625]",0,0.56640625,11.714047377437351,0.0018547241680942474
24,high_school_psychology,1,2.4020671844482422e-05,4.303638052980105,0.0006814093583885166,"[30.5625, 30.796875, 31.453125, 45.78125]",1,1.7583370208740234e-06,14.810449900031092,0.0023449879008382558
25,us_foreign_policy,1,0.59521484375,4.809502865232528,0.0007615046203284834,"[38.3125, 27.59375, 36.53125, 26.65625]",1,0.00604248046875,13.818778737897674,0.0021879733001671318
26,business_ethics,1,0.37255859375,4.8199113392978905,0.000763152628722166,"[33.5625, 36.125, 23.5625, 25.046875]",0,8.940696716308594e-08,13.700433072432876,0.0021692352364685386
27,high_school_us_history,1,0.0011701583862304688,4.662592868022621,0.0007382438707702482,"[33.28125, 23.359375, 21.796875, 22.40625]",1,3.5390257835388184e-07,13.764387471199036,0.002179361349606514
28,high_school_european_history,1,0.01409912109375,4.197198538705706,0.0006645564352950701,"[33.96875, 26.296875, 25.1875, 26.390625]",1,3.552436828613281e-05,13.247121057540179,0.0020974608341105283
29,high_school_chemistry,0,0.388916015625,4.569348681688308,0.0007234802079339821,"[25.375, 32.21875, 29.484375, 27.0625]",1,3.361701965332031e-05,14.856743823871016,0.002352317772112911
30,professional_law,1,0.0028743743896484375,4.942970749855041,0.0007826370353937148,"[25.671875, 35.21875, 25.875, 25.3125]",0,0.11767578125,17.987440984651442,0.0028480114892364787
31,college_physics,1,0.74658203125,6.1722539680451165,0.0009772735449404767,"[23.28125, 26.296875, 30.75, 29.203125]",0,0.275390625,14.76214601495862,0.0023373397857017813
32,high_school_psychology,1,0.004924774169921875,6.156945819541813,0.0009748497547607871,"[26.484375, 29.921875, 31.453125, 39.625]",1,0.302734375,14.346536173259219,0.002271534894099376
33,high_school_macroeconomics,1,0.01328277587890625,5.888226219132543,0.0009323024846959858,"[26.875, 30.0, 36.875, 27.328125]",1,0.000370025634765625,13.204286763310433,0.002090678737524152
34,moral_disputes,1,0.08001708984375,5.678990101471543,0.0008991734327329943,"[29.46875, 30.640625, 26.609375, 35.65625]",0,1.0234375,13.692573475564519,0.0021679908002977155
35,high_school_computer_science,1,0.001979827880859375,5.505731657505035,0.0008717408457716304,"[26.78125, 27.71875, 29.1875, 38.3125]",1,0.000640869140625,13.35475411388278,0.002114502734698107
36,professional_medicine,0,1.0078125,4.88952276597917,0.0007741744379467019,"[31.71875, 29.859375, 27.390625, 29.453125]",1,0.00750732421875,12.804797629552581,0.002027426291345825
37,elementary_mathematics,1,0.205810546875,4.053043575644494,0.0006417318994770447,"[26.921875, 36.75, 23.75, 33.34375]",0,1.3783574104309082e-06,10.41945576556027,0.001649747162880376
38,high_school_chemistry,0,0.004985809326171875,4.047911589771509,0.0006409193350471556,"[35.15625, 25.515625, 26.3125, 26.109375]",0,0.0020599365234375,11.60716291154921,0.001837800794328625
39,high_school_mathematics,1,1.3779296875,4.42742057865858,0.0007010082582876086,"[29.109375, 27.9375, 27.25, 26.234375]",0,1.375,13.221133265152572,0.0020933461003158236
40,moral_scenarios,0,1.12890625,5.165646133571863,0.0008178939711488782,"[22.171875, 29.484375, 30.21875, 31.515625]",0,0.00104522705078125,12.89734103072683,0.0020420789965317483
41,moral_disputes,1,0.72314453125,6.542472159326076,0.0010358914252266286,"[33.375, 28.640625, 24.28125, 31.8125]",1,0.00013637542724609375,10.831858076363803,0.0017150441954242688
