idx,subject,small_correct,small_entropy,small_energy,small_carbon,small_logits,large_correct,large_entropy,large_energy,large_carbon
0,college_physics,0,0.370361328125,31.046405390793925,0.004915680853542371,"[25.453125, 30.078125, 26.40625, 26.125]",0,0.421875,25.713895908009988,0.004071366852101582
1,anatomy,0,1.4951171875,4.394276412234129,0.0006957604319370704,"[26.4375, 25.921875, 26.046875, 27.84375]",0,0.1640625,11.970517785268612,0.00189533198266753
2,high_school_statistics,1,0.53076171875,5.227939965484405,0.0008277571612016974,"[33.0, 26.28125, 35.0, 25.984375]",0,0.095703125,17.5801858196387,0.002783529421442794
3,miscellaneous,0,1.5673828125,7.639245419747779,0.0012095471914600649,"[33.96875, 25.171875, 34.0, 34.3125]",1,0.1474609375,8.558924390812685,0.0013551630285453416
4,prehistory,0,0.01126861572265625,6.385288217730807,0.0010110039678073778,"[34.4375, 41.4375, 31.1875, 29.65625]",0,0.0014801025390625,12.857046247671382,0.002035698989214636
5,security_studies,1,1.439453125,8.493854463048777,0.001344860289982723,"[31.109375, 30.15625, 31.375, 22.4375]",1,0.04345703125,26.035294698052407,0.004122254993858298
6,conceptual_physics,0,0.005157470703125,4.975605270117799,0.0007878041677686515,"[40.3125, 32.46875, 25.359375, 25.6875]",0,1.4528632164001465e-07,11.047722788806576,0.0017492227748943745
7,marketing,1,0.00033593177795410156,3.9166018610060167,0.0006201286279926193,"[26.5625, 27.890625, 39.6875, 28.203125]",1,1.519918441772461e-06,12.383195164380753,0.0019606725676936192
8,professional_law,0,1.2998046875,3.8134924676169977,0.0006038029740393579,"[23.234375, 27.8125, 26.375, 26.46875]",0,0.04443359375,15.454129780320615,0.0024469038818840973
9,jurisprudence,0,0.541015625,4.172112025836247,0.0006605844040907393,"[33.34375, 31.78125, 29.0625, 35.75]",0,0.0703125,12.665891279210792,0.002005432785875042
10,moral_scenarios,0,1.26171875,4.114704553120656,0.0006514948875774371,"[29.21875, 31.375, 31.125, 23.09375]",0,0.400390625,12.90652673819676,0.002043533400214487
