idx,subject,small_correct,small_entropy,small_energy,small_carbon,small_logits,large_correct,large_entropy,large_energy,large_carbon
0,college_physics,0,1.515625,35.34626657967496,0.005596492208448535,"[22.953125, 26.171875, 25.640625, 26.765625]",0,0.421875,27.370318101273707,0.0043336336993683375
1,anatomy,0,1.9365234375,4.673167120049204,0.000739918127341124,"[28.578125, 27.734375, 28.109375, 28.3125]",0,0.1640625,14.471342184670565,0.002291295845906173
2,high_school_statistics,1,0.60302734375,4.229646155447657,0.0006696939746125457,"[27.625, 25.59375, 30.65625, 27.828125]",0,0.095703125,20.48043507181192,0.0032427355530368876
3,miscellaneous,1,1.3896484375,5.145782142934873,0.0008147488392980216,"[27.640625, 27.859375, 30.28125, 30.203125]",1,0.1474609375,9.801800959224357,0.0015519518185438564
4,prehistory,1,1.3955078125,4.685378100932956,0.000741851532647718,"[28.15625, 26.9375, 25.90625, 25.9375]",0,0.0014801025390625,13.590119716636087,0.002151768955134047
5,security_studies,0,1.6328125,4.1500785047395405,0.0006570957632504273,"[27.0625, 26.25, 26.4375, 24.1875]",1,0.04345703125,29.421073363463982,0.004658336615881797
6,conceptual_physics,0,0.418212890625,4.458822422175348,0.0007059802168444299,"[31.5625, 29.15625, 23.546875, 23.28125]",0,1.4528632164001465e-07,10.63165855354379,0.0016833459376444334
7,marketing,1,0.0076141357421875,3.9044333634386366,0.0006182019492111174,"[22.578125, 23.921875, 31.890625, 22.96875]",1,1.519918441772461e-06,13.02615663967417,0.002062474801281743
8,professional_law,0,1.755859375,4.011555126853569,0.0006351628950851483,"[25.765625, 26.1875, 24.03125, 26.046875]",0,0.04443359375,24.448410404608964,0.003870998314063086
9,jurisprudence,0,0.0980224609375,4.607951633999596,0.0007295923420499359,"[26.78125, 27.03125, 24.578125, 32.1875]",0,0.0703125,12.318284652645666,0.0019503950700022303
10,moral_scenarios,0,1.193359375,4.2485198600496705,0.0006726823111745311,"[29.5, 29.8125, 26.546875, 25.984375]",0,0.400390625,13.2812877531298,0.0021028705609122183
11,public_relations,0,1.4619140625,4.044453019298923,0.0006403717280556628,"[27.625, 28.703125, 27.125, 25.921875]",1,0.73046875,14.040282114001343,0.0022230446680502123
12,jurisprudence,1,0.05010986328125,4.028757995227712,0.0006378866825777212,"[26.6875, 23.765625, 21.828125, 31.96875]",1,0.326171875,11.242924990116986,0.0017801297901018558
13,management,0,0.3955078125,3.6684404402757083,0.0005808364030436537,"[33.8125, 31.28125, 25.8125, 27.03125]",1,0.298828125,13.271161822024709,0.002101267288487246
14,public_relations,1,0.48095703125,3.7305804252180303,0.0005906752339928547,"[23.4375, 29.5, 26.625, 25.875]",1,0.62890625,20.149612708626933,0.0031903553455325975
15,professional_law,0,1.9453125,4.177539089713704,0.00066144368920467,"[27.515625, 27.765625, 27.3125, 28.046875]",0,0.056396484375,34.16370560882401,0.005409253388063801
16,college_physics,0,1.9072265625,4.477348987991035,0.0007089135897652471,"[25.0625, 25.265625, 24.234375, 24.734375]",0,0.7734375,12.98770739301744,0.002056387003894428
17,professional_psychology,1,0.04693603515625,4.116054997838651,0.0006517087079911197,"[27.5, 28.296875, 34.0625, 24.84375]",1,2.682209014892578e-07,9.88791254220369,0.0015655861525155843
18,professional_law,0,0.363525390625,4.3564503866409705,0.0006897713112181536,"[30.015625, 24.875, 24.984375, 26.953125]",0,1.2734375,30.481621453795128,0.004826256730184229
19,marketing,1,0.023773193359375,4.8191412285379025,0.0007630306945185011,"[23.21875, 24.265625, 31.6875, 25.0]",1,1.0356307029724121e-06,14.359615926075,0.002273605854961875
20,high_school_psychology,0,1.2109375,4.359075514957759,0.0006901869565349785,"[26.0, 26.984375, 26.015625, 28.5625]",0,1.0,11.87225840035094,0.0018797742467222321
21,high_school_us_history,1,0.261474609375,4.815348990757422,0.0007624302568699251,"[23.875, 29.390625, 25.359375, 25.078125]",1,0.9765625,42.0067272735981,0.006651065151653032
22,professional_law,1,0.01097869873046875,4.739158271535416,0.0007503667263264408,"[31.96875, 24.40625, 23.09375, 23.28125]",1,9.313225746154785e-08,12.001202727654896,0.0019001904318786914
23,prehistory,0,1.896484375,4.707385956083013,0.0007453361097131438,"[28.265625, 28.578125, 27.453125, 28.03125]",0,0.56640625,14.885712508450833,0.0023569044805047154
24,high_school_psychology,1,0.004299163818359375,4.382501824817397,0.0006938961222627544,"[24.546875, 22.734375, 22.40625, 32.96875]",1,1.7434358596801758e-06,14.678605967687986,0.0023241126115505976
25,us_foreign_policy,1,0.2437744140625,3.9832705144169003,0.0006306844981160092,"[31.421875, 23.78125, 28.1875, 23.84375]",1,0.007080078125,12.215609317410138,0.0019341381419232717
26,business_ethics,0,1.0078125,3.92597143620362,0.0006216121440655733,"[30.1875, 30.078125, 22.390625, 23.546875]",0,8.940696716308594e-08,13.019562703333174,0.0020614307613610857
27,high_school_us_history,1,0.0209808349609375,5.44488461451922,0.0008621067306322096,"[26.984375, 20.046875, 19.015625, 19.15625]",1,3.4086406230926514e-07,36.14848781133794,0.005723510570128507
28,high_school_european_history,1,0.67724609375,5.190493177144079,0.0008218280863811459,"[29.265625, 27.609375, 23.5625, 23.0]",1,3.266334533691406e-05,25.883071515854954,0.004098152990010368
29,high_school_chemistry,0,1.474609375,5.3587257563731745,0.0008484649114257526,"[27.140625, 30.625, 30.15625, 29.125]",1,3.695487976074219e-05,18.285435074856995,0.0028951938868523575
30,professional_law,1,1.423828125,5.491751317675988,0.0008695272919653646,"[26.0, 27.640625, 25.734375, 25.6875]",0,0.11767578125,34.99370729608458,0.005540670321880058
31,college_physics,1,1.67578125,5.157743317914921,0.0008166426920031958,"[25.796875, 25.109375, 27.09375, 26.75]",0,0.251953125,11.161509400104844,0.0017672389883499338
32,high_school_psychology,1,0.958984375,4.76399659491697,0.0007542994608618536,"[24.328125, 27.5625, 28.046875, 29.875]",1,0.275390625,21.589734837245267,0.0034183746825638336
33,high_school_macroeconomics,1,0.5380859375,4.331535223033249,0.0006858264103135978,"[28.203125, 26.734375, 30.734375, 25.515625]",1,0.000335693359375,14.215483996275777,0.0022507849660769984
34,moral_disputes,1,0.358642578125,4.090764532676867,0.0006477043843405039,"[25.609375, 26.359375, 24.421875, 29.75]",0,1.0625,14.176513685365068,0.0022446146668494687
35,high_school_computer_science,1,0.1611328125,4.309601962990078,0.0006823536441400957,"[20.703125, 22.921875, 24.390625, 28.484375]",1,0.0006103515625,11.130992849256497,0.0017624072011322787
36,professional_medicine,0,0.853515625,4.149184632147697,0.0006569542334233853,"[31.046875, 28.109375, 26.03125, 29.203125]",1,0.006866455078125,14.734882394889349,0.0023330230458574797
37,elementary_mathematics,1,0.354736328125,4.225781697547709,0.0006690821021117205,"[21.640625, 29.46875, 23.015625, 26.75]",0,1.2740492820739746e-06,15.158800059519296,0.002400143342757222
38,high_school_chemistry,0,1.486328125,4.40142213452173,0.0006968918379659405,"[28.0, 28.59375, 26.71875, 25.984375]",0,0.00238037109375,16.85100428265677,0.002668075678087322
39,high_school_mathematics,0,1.7763671875,5.413017283884043,0.0008570610699483068,"[21.171875, 22.625, 22.265625, 21.4375]",0,1.296875,10.878704630301417,0.001722461566464391
40,moral_scenarios,1,1.220703125,5.010536792722596,0.0007933349921810777,"[29.265625, 29.875, 26.765625, 26.515625]",0,0.001068115234375,12.777888846470116,0.002023165734024435
41,moral_disputes,0,1.267578125,3.8770576717298257,0.0006138674646905558,"[27.859375, 28.796875, 24.734375, 29.75]",1,0.000152587890625,16.11199563375877,0.002551065975345139
42,virology,0,0.005504608154296875,4.064153116428883,0.0006434909101012397,"[23.953125, 24.0, 25.578125, 33.78125]",0,3.790855407714844e-05,10.867345454748083,0.001720663030335113
43,professional_medicine,0,1.2470703125,4.434555265199834,0.0007021379169899738,"[28.59375, 27.984375, 24.859375, 25.9375]",1,2.1696090698242188e-05,25.01493604792204,0.003960698207587656
44,college_biology,1,0.031829833984375,4.6844074968832,0.0007416978536731733,"[32.125, 26.140625, 23.5625, 24.03125]",1,0.00726318359375,10.202712340795628,0.0016154294539593077
45,professional_psychology,0,0.84521484375,4.849517875298827,0.0007678403302556476,"[31.3125, 30.203125, 23.34375, 26.078125]",0,8.866190910339355e-07,14.446308432035204,0.0022873321684055738
46,sociology,1,1.0625,4.309244117567786,0.0006822969852815663,"[31.21875, 30.15625, 27.03125, 28.0]",1,4.649162292480469e-06,16.507737248564627,0.002613725064356066
47,virology,1,1.453125,4.647328546172543,0.0007358270198106526,"[27.5625, 26.203125, 27.359375, 23.15625]",1,0.0260009765625,11.754004373216834,0.0018610506924259989
48,high_school_macroeconomics,1,0.00555419921875,4.104522327611568,0.0006498827018718317,"[24.28125, 23.9375, 32.96875, 23.625]",1,1.609325408935547e-05,11.297407540885539,0.0017887561939735437
49,high_school_government_and_politics,1,0.005413055419921875,3.8456342029565223,0.0006088920821347827,"[33.96875, 25.796875, 23.671875, 24.296875]",1,4.559755325317383e-06,9.038785579453466,0.001431141050080132
50,security_studies,1,0.0008654594421386719,3.9764156946791056,0.0006295991516575251,"[25.90625, 25.171875, 36.59375, 25.84375]",1,2.7939677238464355e-07,13.381468275342952,0.0021187324769293006
51,human_aging,0,1.62890625,3.8369882932300112,0.000607523146428085,"[27.421875, 28.625, 28.0625, 26.1875]",0,0.60546875,11.637743931768311,0.0018426427891966488
52,high_school_chemistry,1,0.33447265625,3.617097810415525,0.0005727071533157915,"[24.984375, 23.15625, 29.59375, 26.421875]",1,0.00014495849609375,15.207465392968185,0.0024078486872199626
53,nutrition,0,1.2431640625,3.722884985809832,0.00058945678941989,"[28.484375, 26.4375, 27.015625, 29.5625]",0,0.000247955322265625,14.405241942030422,0.0022808299741548166
54,college_medicine,1,0.0027713775634765625,3.869732613339729,0.0006127076637787905,"[22.4375, 23.234375, 23.34375, 32.6875]",1,3.0994415283203125e-06,10.89259603298597,0.0017246610385561118
55,philosophy,1,0.0040435791015625,3.927265022678949,0.0006218169619241669,"[24.984375, 34.65625, 25.59375, 25.0625]",1,1.043081283569336e-05,9.713934570141628,0.0015380396402724242
56,high_school_chemistry,0,1.6044921875,3.9065169260487727,0.000618531846624389,"[29.390625, 25.5625, 29.09375, 29.609375]",1,6.854534149169922e-06,10.464449175142558,0.0016568711193975716
57,moral_scenarios,0,1.1357421875,4.016825542105066,0.0006359973774999687,"[29.890625, 30.0625, 26.453125, 25.578125]",0,0.045654296875,12.442305814294555,0.001970031753929971
58,high_school_european_history,0,0.87109375,4.543076884081773,0.0007193205066462808,"[27.78125, 23.328125, 23.140625, 26.46875]",0,0.04296875,22.343179045956454,0.003537670015609772
59,machine_learning,0,0.299072265625,4.915937889646512,0.0007783568325273643,"[26.96875, 24.578125, 31.15625, 27.5625]",0,1.5124678611755371e-06,12.862347135115911,0.002036538296393352
60,moral_scenarios,0,1.0947265625,4.094498396520617,0.0006482955794490977,"[29.40625, 29.96875, 26.375, 25.171875]",0,0.0037994384765625,16.34846760110741,0.00258850737017534
61,world_religions,1,0.0114288330078125,3.923438701097144,0.0006212111276737145,"[22.828125, 24.0, 22.984375, 31.5625]",1,3.2223761081695557e-07,11.082936771722776,0.0017547983221894395
62,high_school_macroeconomics,1,0.09521484375,4.111116223284231,0.0006509267353533366,"[22.09375, 28.609375, 23.734375, 22.0625]",1,1.0,12.562806970463907,0.001989111103656785
63,conceptual_physics,1,1.0283203125,4.376852509507221,0.0006930016473386432,"[27.140625, 27.6875, 22.421875, 23.15625]",1,0.00020885467529296875,10.09637070573823,0.001598592028408553
64,electrical_engineering,1,0.953125,4.108432565060753,0.000650501822801286,"[24.6875, 28.515625, 29.375, 23.828125]",0,8.20159912109375e-05,9.63397352453306,0.001525379141384401
65,medical_genetics,1,1.0986328125,3.8431751630050957,0.0006085027341424734,"[30.3125, 30.203125, 26.65625, 24.171875]",0,6.705522537231445e-06,15.722181410164934,0.0024893453899427808
66,moral_scenarios,0,1.2509765625,4.096191656774336,0.00064856367898927,"[28.921875, 29.484375, 26.34375, 26.40625]",1,0.8125,11.203652710636502,0.0017739116791841128
67,high_school_world_history,1,0.00720977783203125,4.707381917679907,0.0007453354702993186,"[22.90625, 21.453125, 31.046875, 22.375]",1,1.4424324035644531e-05,34.66756479826782,0.005489031093059071
68,marketing,1,0.9443359375,4.735782414567458,0.0007498322156398474,"[24.984375, 26.453125, 30.75, 31.53125]",1,0.00360107421875,10.723417433172624,0.0016978744269189987
69,high_school_physics,0,0.7294921875,4.358124565871659,0.000690036389596346,"[21.59375, 25.765625, 23.296875, 22.75]",0,0.04443359375,14.375515896611224,0.002276123350296777
70,high_school_psychology,1,0.0404052734375,4.7116913253498645,0.0007460177931803951,"[24.015625, 26.625, 23.734375, 32.25]",1,1.3224780559539795e-07,10.958940783630739,0.001735165624074867
71,world_religions,1,0.08319091796875,4.410882565862334,0.0006983897395948695,"[32.03125, 24.765625, 27.171875, 24.96875]",1,2.428889274597168e-06,11.900004979012138,0.0018841674550102551
72,professional_medicine,0,1.76953125,4.083503606727657,0.0006465547377318791,"[27.828125, 27.171875, 26.890625, 28.375]",1,0.0113525390625,35.137803052637274,0.005563485483334235
73,high_school_geography,1,0.039947509765625,4.455055424383513,0.0007053837755273896,"[22.703125, 25.90625, 26.65625, 32.625]",1,1.1995434761047363e-06,10.174259243182531,0.0016109243801705675
74,moral_disputes,1,0.029632568359375,4.0744811298363794,0.00064512617889076,"[31.875, 24.859375, 25.09375, 24.375]",1,1.8067657947540283e-07,11.853595401859252,0.001876819271961048
75,elementary_mathematics,0,1.203125,4.931955624251375,0.000780892973839801,"[23.53125, 26.609375, 27.8125, 28.78125]",0,0.0126953125,13.490156124925328,0.00213594138644651
76,miscellaneous,1,0.023284912109375,4.472361251702994,0.000708123864852974,"[34.03125, 25.78125, 24.359375, 27.71875]",1,9.033828973770142e-08,14.267853791630838,0.0022590768503415494
77,prehistory,1,0.06573486328125,4.03513670823089,0.000638896645469891,"[25.265625, 23.96875, 30.53125, 22.453125]",1,9.250640869140625e-05,12.985054202583221,0.0020559669154090097
78,elementary_mathematics,0,0.95947265625,4.018696516106598,0.0006362936150502113,"[26.59375, 27.59375, 23.375, 22.6875]",0,1.0234375,11.89819717828895,0.0018838812198957503
79,college_physics,0,1.5986328125,4.0447013120784225,0.0006404110410790835,"[25.546875, 27.640625, 26.71875, 26.15625]",1,0.0023651123046875,12.665786368226552,0.002005416174969204
80,astronomy,0,1.4013671875,4.052849793872278,0.0006417012173631106,"[28.140625, 25.84375, 27.9375, 25.375]",1,0.02490234375,13.02390663204701,0.00206211855007411
81,professional_psychology,0,1.23046875,4.017194449216768,0.000636055787792655,"[26.296875, 29.09375, 28.265625, 25.765625]",0,0.0576171875,11.497535689093787,0.0018204431507731827
82,miscellaneous,1,0.00653076171875,3.9899270600851358,0.0006317384511801465,"[21.6875, 31.09375, 22.640625, 22.40625]",1,0.00201416015625,10.799958532974662,0.0017099934343876547
83,professional_medicine,1,1.2919921875,3.737162845279556,0.0005917174505025963,"[25.984375, 25.515625, 27.875, 28.609375]",1,0.0057373046875,25.531795880073386,0.004042534347678286
84,professional_psychology,0,1.0146484375,3.92244508813761,0.0006210538056217882,"[27.6875, 29.5625, 27.140625, 30.921875]",0,3.2633543014526367e-06,10.381628755583597,0.0016437578863007362
85,college_medicine,1,1.3837890625,4.077994746837774,0.0006456825015826477,"[29.0625, 27.78125, 28.078125, 23.859375]",0,0.60546875,19.52479493244324,0.003091425864303513
86,human_aging,1,0.646484375,4.303973809092571,0.0006814625197729905,"[20.984375, 27.09375, 24.171875, 24.515625]",0,1.0546875,11.583408543987817,0.0018340396861314043
87,professional_law,0,1.8984375,3.6536882792338865,0.0005785006442120322,"[27.953125, 27.078125, 27.875, 27.203125]",0,1.1015625,18.040254289562203,0.0028563735958473486
88,nutrition,0,0.83203125,3.7462821077953614,0.0005931613337342655,"[22.09375, 29.140625, 27.234375, 26.390625]",1,0.98828125,12.215162343681094,0.0019340673710828398
89,moral_scenarios,0,1.2353515625,3.9859446224283546,0.0006311078985511561,"[28.578125, 29.453125, 26.59375, 26.328125]",1,0.361328125,13.961486816831345,0.002210568745998296
90,professional_law,0,0.865234375,4.6319111234948,0.0007333859278866766,"[26.40625, 27.203125, 29.5, 26.359375]",1,0.00176239013671875,31.54439323946045,0.004994528929581237
91,nutrition,1,0.07293701171875,5.056833735041124,0.0008006653413815113,"[25.5625, 32.21875, 24.96875, 27.046875]",1,6.723403930664062e-05,14.709130900972093,0.002328945725987248
92,sociology,0,1.0830078125,4.260072592387239,0.0006745114937946462,"[28.28125, 29.625, 24.453125, 27.265625]",1,0.0169677734375,14.116767381632009,0.0022351548354250677
93,high_school_statistics,1,1.2783203125,4.143517264207434,0.000656056900166177,"[27.171875, 28.78125, 24.859375, 29.375]",1,0.025390625,24.09102631193018,0.0038144124993889452
94,marketing,0,1.12109375,4.448598702073389,0.00070436146116162,"[27.828125, 27.484375, 29.5625, 25.84375]",1,1.4901161193847656e-06,12.292125895695797,0.001946253266818501
95,security_studies,1,0.02423095703125,4.43011974505051,0.0007014356262996641,"[31.859375, 23.84375, 24.140625, 25.234375]",1,2.682209014892578e-07,17.31516946841847,0.0027415684991662576
96,professional_law,0,1.837890625,4.444048591057913,0.0007036410269175029,"[26.5, 27.109375, 27.875, 27.640625]",0,0.96484375,22.79318091990378,0.0036089203123180983
97,professional_law,0,1.5537109375,4.691555695839983,0.0007428296518413307,"[23.890625, 25.3125, 26.5, 26.6875]",1,0.025634765625,34.42880513148342,0.005451227479151542
98,miscellaneous,0,0.2403564453125,4.755966864300278,0.0007530280868475441,"[26.015625, 25.390625, 24.4375, 30.015625]",0,0.00860595703125,13.01160768678967,0.002060171217075031
99,high_school_psychology,1,0.0172882080078125,4.204248353665986,0.0006656726559971145,"[25.515625, 34.28125, 26.453125, 27.21875]",1,3.7997961044311523e-07,15.421846538186616,0.002441792368546214
100,professional_law,1,0.9248046875,4.49838612983138,0.0007122444705566352,"[25.578125, 29.546875, 25.640625, 28.15625]",1,0.365234375,20.795711767277425,0.003292654363152259
101,moral_disputes,1,1.0068359375,4.988978494199635,0.0007899215949149422,"[23.40625, 33.53125, 33.6875, 27.515625]",0,0.002777099609375,9.832007552498748,0.001556734529145635
102,miscellaneous,1,0.2010498046875,3.6312537511276313,0.0005749485105952083,"[25.0, 31.8125, 28.25, 24.34375]",0,0.1103515625,12.655293692139663,0.0020037548345887795
103,philosophy,1,1.041015625,3.7800736587844406,0.0005985116626408696,"[29.8125, 25.453125, 30.953125, 28.09375]",1,1.0728836059570312e-06,14.970867681170473,0.0023703873828519917
104,high_school_statistics,0,1.8583984375,3.920103236818,0.0006206830124961834,"[26.078125, 27.140625, 26.140625, 26.59375]",1,0.01068115234375,14.83121234408286,0.0023482752878131196
105,high_school_macroeconomics,1,0.89794921875,4.224616449374618,0.0006688976044843145,"[30.5625, 31.40625, 24.890625, 24.0625]",0,0.56640625,13.077927413095995,0.002070671840406866
106,machine_learning,1,1.201171875,3.9425992165032517,0.0006242448759463482,"[26.890625, 27.5625, 29.234375, 30.265625]",0,1.078125,13.600108977776106,0.0021533505881478833
107,sociology,1,0.55615234375,3.914222160173716,0.0006197518420275051,"[24.484375, 27.296875, 28.609375, 31.046875]",1,0.002593994140625,11.506123965138455,0.0018218029611469218
108,moral_scenarios,1,1.0771484375,4.140384054646109,0.0006555608086523006,"[30.359375, 30.078125, 26.125, 25.3125]",1,1.728534698486328e-05,15.469849516655362,0.0024493928401370987
