idx,subject,small_correct,small_entropy,small_energy,small_carbon,small_logits,large_correct,large_entropy,large_energy,large_carbon
0,college_physics,0,1.5185546875,39.02276537149058,0.006178604517152675,"[22.953125, 26.171875, 25.65625, 26.765625]",0,0.421875,16.3455691114848,0.0025880484426517598
1,anatomy,0,1.9345703125,5.213689817379229,0.0008255008877517113,"[28.59375, 27.734375, 28.125, 28.328125]",0,0.138671875,6.98627306903433,0.001106159902597102
2,high_school_statistics,1,0.59765625,4.435691819563508,0.0007023178714308889,"[27.59375, 25.59375, 30.65625, 27.828125]",0,0.142578125,8.127499268325977,0.0012868540508182795
3,miscellaneous,1,1.3857421875,4.094257169142366,0.0006482573851142078,"[27.640625, 27.84375, 30.28125, 30.21875]",1,0.1328125,8.036749786421192,0.001272485382850022
4,prehistory,1,1.3935546875,4.340153869058937,0.000687191029267665,"[28.15625, 26.953125, 25.890625, 25.921875]",0,0.00164031982421875,7.3985055504857264,0.0011714300454935733
5,security_studies,0,1.6357421875,4.240750018201768,0.00067145208621528,"[27.0625, 26.265625, 26.453125, 24.1875]",1,0.03857421875,7.732636376644019,0.0012243340929686364
6,conceptual_physics,0,0.422607421875,4.130951784895112,0.0006540673659417261,"[31.578125, 29.1875, 23.5625, 23.28125]",0,1.5925616025924683e-07,6.548408535660555,0.0010368313514795878
7,marketing,1,0.007595062255859375,3.040992426620796,0.00048149046754829267,"[22.5625, 23.921875, 31.890625, 22.96875]",1,1.7136335372924805e-06,6.9073097203513605,0.0010936573723889652
8,professional_law,0,1.7529296875,4.472034509694204,0.0007080721307015823,"[25.71875, 26.171875, 24.015625, 26.03125]",0,0.06103515625,8.13915519789979,0.0012886995730008
9,jurisprudence,0,0.10003662109375,3.064299271767959,0.00048518071802992684,"[26.78125, 27.03125, 24.5625, 32.15625]",0,0.05517578125,9.206494192737155,0.0014576949138500495
10,moral_scenarios,0,1.193359375,3.8149137213489355,0.0006040280058802481,"[29.515625, 29.8125, 26.546875, 25.984375]",0,0.322265625,8.64218971877576,0.0013683467054728287
11,public_relations,0,1.458984375,3.1055928375301884,0.0004917188659422798,"[27.609375, 28.6875, 27.109375, 25.890625]",1,0.73046875,9.992671678085811,0.00158217301569692
12,jurisprudence,1,0.049102783203125,4.440611034058966,0.0007030967470593362,"[26.671875, 23.765625, 21.828125, 31.984375]",1,0.326171875,9.097969751361292,0.0014405118772988711
13,management,0,0.3994140625,2.947461591050184,0.0004666814185829458,"[33.8125, 31.296875, 25.828125, 27.0625]",1,0.3828125,8.562527979399542,0.0013557335967382606
14,public_relations,1,0.4892578125,4.733444001406431,0.0007494619668893516,"[23.453125, 29.5, 26.65625, 25.890625]",1,0.6015625,11.040473252912053,0.0017480749317110751
15,professional_law,0,1.9443359375,5.004356067758519,0.0007923563773950988,"[27.5, 27.765625, 27.3125, 28.046875]",0,0.06201171875,11.838332432008658,0.001874402635068037
16,college_physics,0,1.9072265625,3.4362752813867603,0.0005440769195529037,"[25.0625, 25.265625, 24.234375, 24.734375]",0,0.76953125,11.7442801756002,0.0018595110278033652
17,professional_psychology,1,0.0467529296875,3.4983851285525596,0.0005539109786874886,"[27.515625, 28.328125, 34.09375, 24.859375]",1,2.477318048477173e-07,9.909488918340765,0.001569002412070621
18,professional_law,0,0.35986328125,4.195557743801735,0.0006642966427686081,"[30.015625, 24.859375, 24.96875, 26.9375]",0,1.1953125,12.988869899627286,0.002056571067440987
19,marketing,1,0.02435302734375,2.3715811948627232,0.00037550035585326446,"[23.234375, 24.28125, 31.671875, 25.015625]",1,9.98377799987793e-07,13.772566997261718,0.002180656441233105
20,high_school_psychology,0,1.2197265625,2.9718285528053534,0.00047053952086084763,"[25.984375, 26.96875, 26.0, 28.53125]",0,0.9765625,11.845344011675566,0.0018755128018486313
21,high_school_us_history,1,0.260498046875,4.520322473302484,0.0007157177249395599,"[23.875, 29.390625, 25.34375, 25.09375]",1,1.0,12.957376292679458,0.0020515845796742474
22,professional_law,1,0.011077880859375,3.572925345662981,0.0005657131797299719,"[31.96875, 24.421875, 23.109375, 23.28125]",1,9.592622518539429e-08,12.18541365360717,0.0019293571618211353
23,prehistory,0,1.896484375,4.656533026047051,0.000737284395790783,"[28.265625, 28.578125, 27.453125, 28.03125]",0,0.56640625,12.849486835159361,0.0020345020822335655
24,high_school_psychology,1,0.004207611083984375,3.5592689936328683,0.0005635509239918708,"[24.546875, 22.734375, 22.421875, 33.0]",1,1.7136335372924805e-06,13.381320514927308,0.002118709081530157
